date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2016-11-05,12613429.4551,12613429.4551,37690,950366595.407,11.09,5502670.0,31424.53125,24.5980636757,16308,11.09,0.000490577973753,5.30050657028e+13,26484,8142425,5996
2016-11-06,8054549.78562,8054549.78562,34391,942235755.504,10.99,5688710.0,31800.15625,23.2827188812,14775,11.0124948926,0.000468544082013,5.16468578121e+13,23415,7805519,6054
2016-11-07,9309641.14139,9309641.14139,41941,934477297.595,10.9,5992480.0,33259.0625,29.0298231322,17920,10.902597778,0.000477317464242,5.85992197566e+13,28778,8837323,6315
2016-11-08,9612064.16438,9612064.16438,41569,930962867.585,10.85,6258150.0,32327.1875,31.4683431288,16644,10.8710287105,0.000483016561335,6.72644457187e+13,27926,9090158,6159
2016-11-09,37536864.3561,37536864.3561,40517,928015061.394,10.82,14606600.0,31002.34375,34.9854255859,17125,10.8602958572,0.000460779843909,6.85007476667e+13,27012,8790409,5924
2016-11-10,16581231.2373,16581231.2373,40164,916260917.878,10.67,4253980.0,31210.78125,35.3774355682,15687,10.6704725776,0.000499546025643,6.2531737964e+13,25925,8903249,5966
2016-11-11,64727216.2458,64727216.2458,41070,902456038.656,10.51,6056300.0,31339.375,44.235781586,17429,10.5128339587,0.000481225646748,6.05819597487e+13,25821,8761707,5992
2016-11-12,17466530.9923,17466530.9923,40882,883720803.723,10.29,10052500.0,31950.0,30.7177583947,16062,10.2969767587,0.000501390449954,6.0465042409e+13,27310,8678896,6086
2016-11-13,19494618.6212,19494618.6212,43673,849989969.119,9.89,8227770.0,32424.21875,33.9264709621,17386,9.89,0.000512850635554,6.46510851221e+13,28943,9105772,6203
2016-11-14,6847016.14238,6847016.14238,43876,867924668.616,10.1,3573250.0,31884.21875,38.3145625685,15700,10.0931987146,0.000525,6.81094690506e+13,26372,9561860,6067
2016-11-15,12741996.8211,12741996.8211,45330,857159596.672,9.97,6557550.0,31437.03125,37.0273981022,16874,9.93346548335,0.000502026567672,6.96096258088e+13,27657,9473710,6006
2016-11-16,14038210.7895,14038210.7895,41684,879112987.328,10.22,9533550.0,31581.40625,34.924240184,15617,10.2239758085,0.000505082399977,6.79429826345e+13,25915,8955289,6045
2016-11-17,43353911.556,43353911.556,40738,865839053.021,10.06,6984700.0,30808.59375,30.4288000137,15676,10.06,0.000497715168328,6.65304125202e+13,25634,8660676,5868
2016-11-18,13836242.6979,13836242.6979,43785,859695174.228,9.99,10816100.0,33100.78125,34.7011694881,16188,9.99149223992,0.000496787535848,6.64380554117e+13,27501,9518773,6289
2016-11-19,11719678.9686,11719678.9686,39289,816677329.429,9.48,5186540.0,32331.09375,27.9002168261,15537,9.4879183414,0.000507418199954,7.19490148656e+13,25413,8457617,6150
2016-11-20,8627110.34371,8627110.34371,42125,832197163.979,9.66,5173420.0,32456.40625,32.596468833,16203,9.66173595634,0.000486879370908,7.83352663463e+13,26581,9100955,6179
2016-11-21,8239807.33629,8239807.33629,42735,825742613.906,9.58,3663210.0,31815.3125,35.2515116807,15917,9.58125960664,0.000525,8.4449596012e+13,25996,9337189,6073
2016-11-22,43203320.4244,43203320.4244,53585,829922853.142,9.63,11284400.0,31177.5,38.0948458054,29346,1.96705682807,0.000452689042659,8.10777351244e+13,38484,10114481,5922
2016-11-23,25403038.7614,25403038.7614,64289,855923287.154,9.92,4812310.0,32621.875,82.2290779713,38705,0.59066034875,0.000488939142943,7.55892411026e+13,50890,11381982,5837
2016-11-24,10571229.2136,10571229.2136,36861,850043732.795,9.85,15987800.0,32401.40625,58.8932924112,15830,9.85216607885,0.00059657,6.81112199194e+13,24470,8418960,5914
2016-11-25,15196123.0011,15196123.0011,58075,796876909.497,9.23,7669720.0,33431.71875,59.8097480438,29250,0.032413881145,0.00042,6.59865675938e+13,41345,10798914,6111
2016-11-26,7814814.72917,7814814.72917,40804,813244045.569,9.42,3505990.0,32496.5625,72.5988812305,14432,7.47870532675,0.000525,6.90171769748e+13,23200,8912450,5938
2016-11-27,8255542.46902,8255542.46902,44449,804088068.202,9.31,8707660.0,33706.71875,114.916050187,15707,3.325962122,0.000546,6.55241584281e+13,24355,10123799,5945
2016-11-28,8779813.05832,8779813.05832,48388,778181530.046,9.0,6046890.0,33939.84375,122.219275573,16448,3.71216988381,0.000573827943885,6.76495406183e+13,26113,10458762,6042
2016-11-29,15075193.5896,15075193.5896,47036,755087489.923,8.73,17000400.0,32977.96875,101.589444819,15073,4.32789049643,0.000546,6.90103021148e+13,24670,10133825,5988
2016-11-30,12406868.674,12406868.674,39178,705488307.8,8.16,10626600.0,31840.0,35.3198401469,16227,5.216410152,0.000466079905662,6.92842996044e+13,24580,13386865,6061
2016-12-01,10385233.2026,10385233.2026,37121,744235188.308,8.6,5882340.0,31748.28125,27.2231365201,14721,8.60905647127,0.000460499681418,7.03100410024e+13,22970,8524661,6057
2016-12-02,32253299.0858,32253299.0858,41642,732168576.278,8.46,18579800.0,31796.40625,28.0817572198,16562,8.4621671136,0.000495747623154,7.12654854628e+13,26187,8878910,6075
2016-12-03,42689211.2635,42689211.2635,41357,672819345.545,7.77,12112100.0,32116.40625,25.9100851966,16479,7.77625038507,0.000458,7.42529362736e+13,27010,8651268,6160
2016-12-04,15324892.4631,15324892.4631,39643,684545315.659,7.9,8450790.0,31172.5,26.2590678523,16950,6.80960925074,0.0004589,7.5672242806e+13,23806,8395771,5983
2016-12-05,31464505.0009,31464505.0009,41613,642156444.339,7.41,17344500.0,31231.5625,31.2602277787,15888,7.41172887806,0.000463847999958,7.36008496138e+13,26114,8954622,6004
2016-12-06,51446427.8957,51446427.8957,48200,589287355.426,6.8,50671200.0,31978.75,34.7241903622,18102,6.79773828527,0.0004589,7.12073417789e+13,29419,9833498,6089
2016-12-07,23919664.6839,23919664.6839,41757,684210236.062,7.89,22229600.0,31710.625,34.9868308934,14961,7.886423463,0.000505478349954,7.36430471772e+13,24840,9247128,6073
2016-12-08,25689189.2674,25689189.2674,39587,726888522.063,8.38,16042700.0,32094.0625,792.488980473,15099,8.38366270423,0.0004589,7.6369350675e+13,25644,8670927,6125
2016-12-09,24097496.7423,24097496.7423,41444,708552964.082,8.17,12916300.0,31660.625,31.4279448317,16048,8.17805860662,0.0004589,7.92804393303e+13,27571,9087681,6050
2016-12-10,13402336.8312,13402336.8312,40564,732146186.327,8.44,8108370.0,31676.40625,29.0273164597,14656,8.44407004785,0.00044846,8.09853104837e+13,26851,8673276,6075
2016-12-11,16394748.1153,16394748.1153,39164,706245018.641,8.13,5545500.0,31778.90625,36.8028247524,15178,8.13306551099,0.000456616521291,8.2937850219e+13,25636,10250128,6098
2016-12-12,11024420.449,11024420.449,38741,711583983.866,8.19,9119700.0,31342.5,31.2366663,15806,8.19543800509,0.000471368355696,8.0878029547e+13,26433,8860594,5999
2016-12-13,10830255.7279,10830255.7279,44664,740585160.086,8.52,4486190.0,31810.0,30.9644513838,14432,4.5324858093,0.0004589,8.22243281659e+13,26768,9338690,6070
2016-12-14,10115934.6785,10115934.6785,47294,734097825.822,8.45,7337220.0,31850.46875,34.8866533789,16375,3.40244522629,0.0004589,8.16780147862e+13,27253,11158807,6080
2016-12-15,19497295.1917,19497295.1917,46102,716385756.802,8.24,13184400.0,31367.8125,34.4278676072,17354,4.54111085264,0.000458,8.25335664467e+13,27056,9491554,6001
2016-12-16,13328182.2707,13328182.2707,43953,683575806.0,7.86,5178610.0,31756.40625,30.5943881546,16138,4.57418510649,0.0004589,8.41380401535e+13,27819,9149015,6075
2016-12-17,27058423.4424,27058423.4424,39442,683686866.761,7.86,8502620.0,31962.34375,32.8017007862,14797,7.8587655084,0.00044846,8.45340559639e+13,25125,8671716,6116
2016-12-18,18372151.7748,18372151.7748,36640,683826546.671,7.86,5890020.0,31889.375,27.7232465599,13464,7.86706432221,0.0004216,8.77599028419e+13,23212,8201083,6096
2016-12-19,12989736.1744,12989736.1744,45599,685694338.703,7.87,5894760.0,31473.59375,36.451357769,16636,4.00969103774,0.00047911061184,8.89018034481e+13,28763,9749227,6032
2016-12-20,12081651.7901,12081651.7901,44241,664696475.513,7.63,6313550.0,31668.90625,43.9015974653,16565,5.23591862034,0.000471682606353,9.05083754783e+13,27864,9324331,6069
2016-12-21,20158263.6726,20158263.6726,50793,667920015.869,7.66,9393550.0,31592.96875,54.7473654027,15833,3.41581797344,0.000525,9.01112078816e+13,28619,10739911,6070
2016-12-22,30446490.5652,30446490.5652,55173,688255388.946,7.9,16376700.0,31074.0625,38.8444055975,22941,1.70879965309,0.0004589,8.85515629389e+13,34375,10493957,5956
2016-12-23,61252501.9729,61252501.9729,44391,660693189.883,7.58,19613100.0,31117.34375,29.6736691896,17168,7.40095981253,0.000458,8.21658452617e+13,28425,9061791,5954
2016-12-24,17762421.75,17762421.75,37757,623409086.162,7.15,7626020.0,31326.875,25.8175253491,15111,7.15099796123,0.000458,7.69280580483e+13,25628,8173484,6006
2016-12-25,8936735.84396,8936735.84396,36601,633166674.242,7.26,8671840.0,32008.4375,24.21790154,13704,7.2629062506,0.000458,7.87497339491e+13,24227,8066811,6127
2016-12-26,7331349.8358,7331349.8358,34565,622831194.48,7.13,5836810.0,31644.6875,23.1204130102,13756,7.1365727192,0.000441942973815,8.2528379445e+13,23088,7850099,6066
2016-12-27,13452262.8525,13452262.8525,42370,635876728.491,7.28,8778610.0,31222.8125,36.3981345765,14342,5.02439800614,0.0004589,8.09471961694e+13,25333,9345758,5998
2016-12-28,24089297.7356,24089297.7356,43386,624685501.41,7.15,17453300.0,31575.15625,31.5753044266,15070,4.7322821892,0.0004589,7.94823632791e+13,26631,9268709,6056
2016-12-29,39902376.961,39902376.961,46546,659320281.012,7.54,27543800.0,31818.75,40.7002932065,15051,7.5318191,0.000468734510958,7.84980644904e+13,28243,10208087,6082
2016-12-30,29853422.0041,29853422.0041,44561,724799596.789,8.29,13909900.0,31681.5625,44.8109107657,15525,4.53596662744,0.000458,7.89963860454e+13,26941,9839110,6063
2016-12-31,53726116.4825,53726116.4825,41220,712734986.198,8.15,9066800.0,31228.125,28.5988008057,15515,8.1516128553,0.000458,8.10730245154e+13,27457,9254746,5993
2017-01-01,18688636.4464,18688636.4464,38730,698420156.651,7.98,14731700.0,31748.28125,25.2622248542,13791,7.98527575185,0.00045682728462,7.98953127199e+13,25000,8495493,6111
2017-01-02,25339810.9195,25339810.9195,39652,714954607.778,8.17,14579600.0,31527.03125,28.1183410555,15040,8.17140175766,0.0004589,8.05906213948e+13,25421,8834217,6058
2017-01-03,46741888.875,46741888.875,45883,732492898.289,8.37,33625200.0,31527.03125,40.2453430987,14620,5.4836090991,0.000525,8.05448057343e+13,26387,9821769,6035
2017-01-04,85469545.6435,85469545.6435,50673,850609717.425,9.71,41051200.0,32099.53125,39.5045834366,17699,9.71631768162,0.0004589,8.73182262106e+13,31476,10544908,6141
2017-01-05,101340691.242,101340691.242,49596,989662556.164,11.29,41557400.0,31817.03125,34.8575779035,18569,11.292326488,0.000465756825723,9.00958067514e+13,30849,10206028,6091
2017-01-06,83384880.1903,83384880.1903,43804,902353619.426,10.29,29471800.0,31359.53125,31.3190764023,16840,10.3010548244,0.0004442,9.18366684877e+13,28561,9569459,6009
2017-01-07,50467964.7556,50467964.7556,43622,897628360.235,10.24,23153600.0,31895.0,30.1844940738,16370,10.2477740032,0.000460245802317,9.34453436929e+13,27709,9590295,6108
2017-01-08,27209958.3802,27209958.3802,42727,865736900.878,9.87,16676600.0,31684.375,33.0242278321,15462,9.8697495981,0.000500841129201,9.45335333694e+13,26686,9459007,6074
2017-01-09,52025807.2253,52025807.2253,46188,904290383.45,10.31,25718300.0,31750.3125,35.9191696901,17026,10.3128296755,0.000484094962596,9.738193532e+13,29254,9703372,6082
2017-01-10,50526970.3691,50526970.3691,48179,910231598.835,10.37,10879700.0,31349.375,38.7094040139,16046,6.22523587567,0.0005084,9.87217605277e+13,27875,10165883,6030
2017-01-11,51545553.4206,51545553.4206,45221,925307599.782,10.54,26823500.0,31522.96875,34.6341343072,16125,10.5430038546,0.0004589,9.90958500293e+13,28790,9623613,6047
2017-01-12,48164129.5347,48164129.5347,50589,853938102.012,9.72,30453800.0,31556.71875,37.0830606608,17454,4.86,0.00047447251887,9.99761266091e+13,29909,10275295,6056
2017-01-13,28311015.7273,28311015.7273,50833,863753227.846,9.83,25066600.0,31730.3125,35.7827319837,16636,3.27222044458,0.000462671999958,1.01355721747e+14,29110,10556817,6106
2017-01-14,11548813.2648,11548813.2648,42044,860293044.155,9.79,20085800.0,31478.125,28.7393233594,15773,9.22902742991,0.00044846,1.02517316099e+14,26527,9096446,6067
2017-01-15,6619663.62764,6619663.62764,41748,864790751.91,9.83,14837900.0,31702.03125,29.981494276,15987,4.86964386316,0.000458,1.03641292599e+14,26492,9113963,6085
2017-01-16,9263945.39795,9263945.39795,45375,868811239.465,9.88,14937400.0,31540.3125,32.5237134072,16691,9.88011642311,0.000456810697854,1.04133864756e+14,28805,9530705,6052
2017-01-17,19817172.036,19817172.036,46671,848505242.427,9.64,18391900.0,31296.09375,39.422370215,17451,6.11042727,0.000466755731442,1.03816767069e+14,28435,9858247,6002
2017-01-18,11161084.6886,11161084.6886,44994,906526588.309,10.3,10788200.0,31605.46875,33.9842136416,16317,10.292613166,0.000458,1.02052589982e+14,28100,9600646,6065
2017-01-19,12816964.4358,12816964.4358,43628,901525512.862,10.24,8347550.0,32123.59375,31.2952820221,16187,10.2436188065,0.000457324454118,1.07183579592e+14,27657,9558724,6158
2017-01-20,32013233.9082,32013233.9082,45775,915353365.875,10.39,10992800.0,31121.09375,33.6477800821,17871,10.3634016,0.0004589,1.06856886297e+14,28683,9591662,5963
2017-01-21,12019572.907,12019572.907,43302,934066772.869,10.6,11937600.0,31523.75,30.6639268623,16130,10.59510174,0.000458,1.08357960843e+14,27537,9092851,6046
2017-01-22,14227225.0936,14227225.0936,47432,962086477.473,10.91,8678620.0,31577.8125,35.7686556111,16271,5.3476363581,0.0004589,1.08810664546e+14,28348,9803023,6065
2017-01-23,11800180.356,11800180.356,46076,944574389.002,10.71,7267210.0,31498.4375,35.0188611801,16469,7.10655238298,0.0004589,1.11109182383e+14,28342,9751357,6048
2017-01-24,10659063.5448,10659063.5448,50414,946828453.518,10.73,8327330.0,31420.46875,41.1642604086,17422,3.60321027637,0.000476774739798,1.09884574768e+14,28915,10588523,6037
2017-01-25,13591378.1528,13591378.1528,46256,937279481.586,10.62,6751450.0,31423.59375,37.7567063358,16237,5.26343486061,0.000463169759958,1.1002119403e+14,26979,9879074,6010
2017-01-26,13844536.3788,13844536.3788,46856,933079404.057,10.57,8465020.0,31784.6875,36.4599476365,16442,5.2805606,0.00050681393138,1.11653829502e+14,26623,10173426,6081
2017-01-27,13278430.0161,13278430.0161,46680,934131386.662,10.58,7189170.0,31114.84375,35.3494286974,16088,5.71310725821,0.000476976120894,1.12706725971e+14,27190,9921877,5985
2017-01-28,7792685.07151,7792383.17746,45189,931610927.33,10.54,6580700.0,31527.96875,33.3450090098,16107,5.21967593496,0.0004589,1.1159725169e+14,26891,9868380,6063
2017-01-29,10780546.2083,10762175.839,42509,933621547.511,10.56,4689950.0,31120.0,30.6185459322,15481,9.24075825159,0.00048764894776,1.10677229211e+14,26012,9074354,5960
2017-01-30,9350169.67452,9255052.18116,45369,927519807.699,10.49,8042180.0,31928.4375,32.7925384558,16758,5.5655506926,0.0004589,1.10965361382e+14,27406,9621581,6094
2017-01-31,18570051.6066,18332910.9962,43649,933717514.736,10.56,11648700.0,31413.90625,32.0090382318,15711,10.5541345536,0.000494293781604,1.12736655848e+14,26417,9260173,6018
2017-02-01,17931836.2507,17836871.7526,44541,950376612.425,10.74,12852200.0,31332.1875,38.1155411063,16305,6.372977454,0.000479532556167,1.11556529192e+14,26547,9658624,6009
2017-02-02,18215238.4626,18028799.1521,43709,950650639.431,10.74,10172500.0,31414.84375,35.4593973553,16350,10.7354892,0.0004589,1.1388956967e+14,26918,9542906,6047
2017-02-03,23964732.0618,23684778.9635,42778,957448584.929,10.81,12897800.0,31273.28125,34.0593551152,15994,10.7986495,0.0004589,1.12321071569e+14,26135,9393966,5990
2017-02-04,24252162.7011,23980531.8264,45410,986047785.572,11.13,14139500.0,31760.78125,32.9716617267,16890,11.13,0.0004589,1.12664982859e+14,28509,9484245,6078
2017-02-05,10023758.1526,9679534.84963,46542,1013830963.9,11.44,5942960.0,31598.4375,34.8408213288,16952,9.59152591646,0.000459995921658,1.1816252161e+14,28964,9809805,6077
2017-02-06,19706003.4509,19523140.478,47306,1005895324.45,11.35,5695440.0,31626.71875,35.8656136242,16234,9.90251127333,0.0004589,1.19233553917e+14,28413,9715929,6050
2017-02-07,17437624.4898,17116917.7071,51866,1012984871.17,11.43,7629640.0,31491.40625,46.0687150027,16534,4.87245648366,0.000525,1.19408174054e+14,28460,10958310,5998
2017-02-08,16422851.2927,15712261.6824,51089,1023624584.4,11.54,9688630.0,31704.21875,43.7137416511,16946,5.36959692205,0.000494727066647,1.20240442078e+14,29021,10703509,6067
2017-02-09,20012369.0097,19383324.9668,47873,1015209963.16,11.44,18400300.0,31430.9375,40.6816216722,17020,8.9177161216,0.000481300258194,1.211126296e+14,28814,9824373,6029
2017-02-10,24418358.9496,23898373.243,52222,980657355.443,11.05,11914200.0,31496.40625,46.2194035495,16930,6.81104614812,0.00048179461344,1.24420881945e+14,30115,10481444,6040
2017-02-11,13194014.1598,12902768.0331,46560,1002367058.86,11.29,7544520.0,31589.84375,38.4959331707,15900,6.84635823095,0.000486747110338,1.24729199351e+14,26352,9624141,6038
2017-02-12,17426070.7708,17111933.159,45319,1008025814.64,11.35,6264900.0,31569.6875,40.3367765651,17003,10.6558216285,0.0004589,1.26459688068e+14,26729,9519408,6059
2017-02-13,17458769.9686,16774110.6518,55990,1011077247.41,11.38,7216520.0,31734.0625,61.4631543872,18345,5.69,0.000525,1.27522698743e+14,32354,11068506,6070
2017-02-14,50202835.8347,40671470.4121,58298,1003111244.91,11.29,42911500.0,31464.0625,49.8321843542,19136,6.86856253818,0.000525,1.29976242977e+14,32695,11527467,6023
2017-02-15,61851771.8532,40594553.7873,55320,1159412064.17,13.04,18464700.0,31728.28125,90.5277610182,19184,10.6373352719,0.000487824090747,1.29591212074e+14,32165,11067514,6089
2017-02-16,35769059.9843,26005126.2365,49674,1149506089.19,12.92,38002600.0,31539.84375,39.211240293,18257,12.9206243655,0.0004589,1.29993838999e+14,30814,10052754,6052
2017-02-17,36465775.1156,18905507.2615,49406,1147484710.69,12.9,11636500.0,31327.8125,38.8466740572,18046,11.3580132187,0.000477612754227,1.33277880902e+14,30264,9985264,6012
2017-02-18,32738452.4726,12590527.0876,49398,1131310250.89,12.71,9370010.0,31211.71875,44.6526989258,18025,12.7071651657,0.0004589,1.35014381784e+14,29601,10636703,5999
2017-02-19,33960093.0776,14238909.861,48227,1141350624.59,12.82,7799740.0,31267.1875,36.3126742897,17213,11.5326156,0.0004589,1.37218543478e+14,28732,9840820,6019
2017-02-20,35681360.405,21605040.5302,50152,1137442582.42,12.77,12994400.0,31387.8125,41.0344679946,18490,8.78945413442,0.0004589,1.37087282838e+14,30114,10202941,6015
2017-02-21,53035266.8539,24841744.0524,58434,1099381644.64,12.34,15183300.0,31410.625,54.8654796653,18249,3.93663252779,0.000525,1.40243765787e+14,29690,12039199,6052
2017-02-22,38193946.4583,17466492.6776,50372,1131072221.81,12.69,10360900.0,30993.59375,50.9543476139,18192,6.61669925081,0.000505386569954,1.40527985903e+14,28903,10685300,5968
2017-02-23,35239775.0169,13927990.9052,47601,1123419804.01,12.6,14522300.0,31229.53125,43.352493042,17753,12.598684938,0.0004589,1.3977121695e+14,28636,10034842,6019
2017-02-24,77204192.7696,30732513.7299,54081,1171067176.32,13.13,19574400.0,31263.59375,41.3392381378,19638,11.58066,0.00046484,1.40244204596e+14,32144,10689890,6011
